"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"OneHealth_DC","The One Health Academy promotes interdisciplinary collaboration for One Health among health professionals, industry, and policy makers in the DC area.",12,44,1,145,"https://t.co/bX09XjAb5e","One Health Academy",2018-01-17 23:52:19,FALSE,FALSE,"OneHealth_DC","Washington, DC","en","953777031766044672",2,FALSE,"http://pbs.twimg.com/profile_images/953793411382996993/IKhBD5dB_normal.jpg"
"newmoney210","",11030,33,11,58,NA,"Newmoney210",2011-10-01 20:22:29,FALSE,FALSE,"newmoney210","","en","383399313",0,FALSE,"http://pbs.twimg.com/profile_images/747977309706039296/rqg6Nfd3_normal.jpg"
"point_bi","",11,7,4,8,NA,"Point",2017-11-17 12:47:59,FALSE,FALSE,"point_bi","","es","931504185396297733",0,FALSE,"http://pbs.twimg.com/profile_images/933419468218396672/mKH445Bb_normal.jpg"
"AleMisuri","Chiariamo. Si, sono laureato in Comunicazione. E no, non mi occupo di merendine. Co-fondatore @sartoriapolitic",3047,1431,1827,874,"https://t.co/GZWwhXv26s","Alessandro Misuri",2013-12-10 21:49:25,FALSE,FALSE,"AleMisuri","Roma","it","2239813189",16,FALSE,"http://pbs.twimg.com/profile_images/908658109295595520/6T7yTCne_normal.jpg"
"jonoquick","Senior Fellow at @MSHHealthImpact. Family physician w/ 35 yrs in #globalhealth. Strong health systems save lives. #EndOfEpidemics is available now!",1441,1062,376,783,"https://t.co/zP6HwMT1Ea","Dr. Jonathan D Quick",2010-01-17 08:47:15,FALSE,FALSE,"jonoquick","Medford, MA","en","105734524",53,FALSE,"http://pbs.twimg.com/profile_images/927647876334878720/7XlZGuX-_normal.jpg"
"elinformadordig","",17758,28,0,7,NA,"ELINFORMADORDIGITAL",2017-10-14 05:15:36,FALSE,FALSE,"elinformadordig","","es","919069154040274944",0,FALSE,"http://pbs.twimg.com/profile_images/920136497453551616/TNM-XK-Q_normal.jpg"
"Pratamadiki5","Active",4,63,160,35,"https://t.co/CFM4iDnYyQ","Diki Setya A.P",2013-06-18 12:01:05,FALSE,FALSE,"Pratamadiki5","gresik,jawa timur,Indonesia","id","1527590168",0,FALSE,"http://pbs.twimg.com/profile_images/971287526290984960/kpC5BwM8_normal.jpg"
"Seha_4","Iseng menulis | Novel #Ahkibo available on http://t.co/Bhh6T58Grg | @Chelseafc| #roofbastards |SMAN 101'012 |@SeveredHeads_ | Movie & Coffee addict!",65600,805,50,532,"http://t.co/h8XbDlNQyK","Mot!",2011-03-13 06:53:50,FALSE,FALSE,"Seha_4","√úT: -6.225415,106.731265","en","265239406",5,FALSE,"http://pbs.twimg.com/profile_images/846139510995890176/lj_9xa_o_normal.jpg"
"Sanifutura","Sanifutura √® un web magazine indipendente di notizie e informazioni riguardanti la salute generale, il benessere, la medicina alternativa e naturale.",242,11,5,49,"https://t.co/4AOjtoz2st","Sanifutura",2014-11-05 11:21:05,FALSE,FALSE,"Sanifutura","","it","2862307222",0,FALSE,"http://pbs.twimg.com/profile_images/829653913607536641/-Gc7vMzT_normal.jpg"
"lucaciarrocca","| #writer | Internet #entrepreneur | #author of the #economy  #bestseller 'I padroni del mondo' https://t.co/8kqHcKwkwA | #cosmology  #contemporaryart fan |",2656,1002,643,1644,"https://t.co/coO7jRK2Ks","Luca Ciarrocca",2013-08-29 14:43:22,FALSE,FALSE,"lucaciarrocca","Santo Stefano di Sessanio / Ne","en","1710211364",92,FALSE,"http://pbs.twimg.com/profile_images/904599569044041728/K5CwFitD_normal.jpg"
"cla_ottoni","Researcher @CEESUiO, Evolutionary Biology, Paleogenetics, Domestication",143,58,238,147,NA,"Claudio Ottoni",2017-03-14 19:14:40,FALSE,FALSE,"cla_ottoni","Oslo, Norway","it","841729307584167937",1,FALSE,"http://pbs.twimg.com/profile_images/841744592714252293/BEj8poXT_normal.jpg"
"PataDaisydelsur","Ingeniera Agr√≥noma
servidora p√∫blica por vocaci√≥n,
Mag√≠ster en Gerencia y Pol√≠ticas P√∫blicas UAI",572,199,90,925,NA,"Patty",2009-08-09 23:03:23,FALSE,FALSE,"PataDaisydelsur","Puerto Montt, Chile","es","64276501",1,FALSE,"http://pbs.twimg.com/profile_images/456143090886008833/FU7qGaXD_normal.jpeg"
"LITORALPRESS","Empresa de An√°lisis y Monitoreo de Medios y RRSS, 34 a√±os, @litoralpressTV https://t.co/idrclv8yj6",98391,10125,346,279,"https://t.co/OQ50mURqM5","LITORALPRESS CHILE",2009-07-09 21:24:36,FALSE,FALSE,"LITORALPRESS","Chile","es","55367273",141,FALSE,"http://pbs.twimg.com/profile_images/946478042695831555/WqrsR9-0_normal.jpg"
"InfGuizhaguina","G√ºizhag√ºi√±a cuna de mujeres hermosas, hombres trabajadores dedicados a las actividades mineras, agr√≠colas y ganaderas Facilitadora. Marly Ambuludi Carri√≥n",5463,488,686,944,"http://t.co/fGXWD4lXfM","Info. G√ºizhag√ºi√±a",2014-02-07 03:19:42,FALSE,FALSE,"InfGuizhaguina","ECUADOR","es","2331211512",13,FALSE,"http://pbs.twimg.com/profile_images/948192193910624256/BwmSaOd0_normal.jpg"
"robvlands","Potter, your father was a pig",3504,161,992,294,NA,"robvlands",2015-12-19 00:11:43,FALSE,FALSE,"robvlands","Parma, Emilia Romagna","it","4529839757",0,FALSE,"http://pbs.twimg.com/profile_images/856236854265425924/LadyCGU0_normal.jpg"
"radiomaderofm","S√© uno de nuestros cazanoticias y env√≠anos tus denuncias e informaciones. WhatsApp +56972281896 
¬°√önete a nuestro Facebook!
https://t.co/6PLpDwBQao",84110,15996,2176,5222,"https://t.co/JwZHqid6lB","Radio Madero FM",2011-01-12 21:05:59,FALSE,FALSE,"radiomaderofm","Chile","es","237437716",107,FALSE,"http://pbs.twimg.com/profile_images/816287164241682432/b7FpyPxC_normal.jpg"
"ExpansionMx","Expansi√≥n en Alianza con CNN. Portal de noticias de actualidad, econom√≠a, negocios, mercados, tecnolog√≠a, dinero y emprendedores. Antes @CNNMex y CNNExpansion",503958,3957076,153,136,"https://t.co/bM73vBMtoh","Expansi√≥n CNN",2010-01-26 22:41:22,FALSE,TRUE,"ExpansionMx","Mexico","es","108740292",12641,FALSE,"http://pbs.twimg.com/profile_images/915594245632794624/2OIAPkHN_normal.jpg"
"gudrun20657","Selbsthilfegruppen Chronisch Kranker f√ºr Kinder-Jugendliche-Erwachsene mit dem Schwerpunkt Diabetes-√úbergewicht-Adipositas",1333,232,22,552,"http://t.co/7jnTQ00jTF","Gudrun John",2012-06-28 17:25:24,FALSE,FALSE,"gudrun20657","Ahlen","de","621163219",9,FALSE,"http://pbs.twimg.com/profile_images/835453045844635649/5aSkXP20_normal.jpg"
"Sara27_ADP","Credo nell'arte, nella giustizia e nella libert√†; le mie passioni pi√π grandi sono il cinema, la musica e la Juventus. / 20Ì†ºÌºü

Faber/De Gregori Ì†ΩÌ≥ª
Ermal/MoroÌ†ΩÌ∞∫‚öì",12754,443,7225,275,NA,"Sara Ì†ºÌΩÉ",2012-04-23 20:42:46,FALSE,FALSE,"Sara27_ADP","Italia","it","561456301",6,FALSE,"http://pbs.twimg.com/profile_images/966038731869257728/Z6QooGIw_normal.jpg"
"infogatecl","Periodismo responsable e independiente. https://t.co/EC9sxAWKqq Informar - Analizar - Anticipar",97710,6665,7151,2963,"https://t.co/77HkJ3RXRW","Infogate",2015-03-03 17:17:25,FALSE,FALSE,"infogatecl","Santiago de Chile","es","3068193015",131,FALSE,"http://pbs.twimg.com/profile_images/948188830250754049/yveTWkEZ_normal.jpg"
"BTtoronto","The official Twitter account for Breakfast Television Toronto on City! Watch us weekday mornings on @City_tv, and visit us at https://t.co/Y36ExZ9BlR.",51535,286562,84,20,"https://t.co/ICr1oF1tfe","Breakfast Television Toronto",2009-03-05 15:23:56,FALSE,TRUE,"BTtoronto","Toronto, Ontario","en","22930902",1619,FALSE,"http://pbs.twimg.com/profile_images/929793968618868736/mDYRKIbi_normal.jpg"
"atusalud_medios","Plataforma multimedia de contenidos de Salud avalados por los mejores m√©dicos especialistas, a fin de ofrecer calidad de vida y bienestar.",164556,155478,9794,45227,"http://t.co/nkUFpJFGG8","A Tu Salud",2010-03-10 14:58:20,FALSE,FALSE,"atusalud_medios","Caracas Venezuela","es","121774745",1178,FALSE,"http://pbs.twimg.com/profile_images/793451283172777984/yR2JUeBD_normal.jpg"
"wcax","Vermont's Own Channel 3 News.",91918,57894,338,566,"http://t.co/yYr2vMavSL","Channel 3 News",2007-10-23 15:37:33,FALSE,TRUE,"wcax","Burlington,VT","en","9625592",703,FALSE,"http://pbs.twimg.com/profile_images/922857391691051014/lSbBhlmV_normal.jpg"
"lore_nene","Soy de las que todav√≠a dice por favor y gracias cree que la gente es buena de coraz√≥n feliz por ser as√≠ aqu√≠ y en la quebra' del aj√≠ y una Telet√≥n Lovers!",29749,729,16852,720,NA,"La Lore",2009-09-18 21:36:51,FALSE,FALSE,"lore_nene","Santiago de chile","es","75392458",25,FALSE,"http://pbs.twimg.com/profile_images/965781215495237633/wvOQitwW_normal.jpg"
"ADASITS","We provide #website #design & #develop #networking #CCTV #social #media #management #annual #maintenance",81610,1942,13,1792,"https://t.co/FQwY0o0FPq","ADA IT Solutions",2016-02-25 18:30:28,FALSE,FALSE,"ADASITS","Abu Dhabi","en","702923632880832514",5,FALSE,"http://pbs.twimg.com/profile_images/703444169583419392/_kIo8YTe_normal.jpg"
"OmniSovereign","Your right to control your destiny in mind! News and info - real estate, alternative energy, gardening, green building, homesteading, investing...",60123,5694,1,2256,"https://t.co/bY44zEMisL","Sovereignmind",2016-01-07 19:18:47,FALSE,FALSE,"OmniSovereign","Worldwide","en","4724748510",20,FALSE,"http://pbs.twimg.com/profile_images/687874062131974146/HkInHnHI_normal.png"
"haekleswag","Webkonsulent ved AAU Privat: kreativ g√∏gler der bl.a. elsker GIFs, laver l√¶kker kage & h√¶kler. + livet med #tumlingalf",16870,506,7977,395,NA,"Frandsen",2012-03-04 13:45:41,FALSE,FALSE,"haekleswag","Aalborg","en","514357269",15,FALSE,"http://pbs.twimg.com/profile_images/937740994405117953/tkx2ctqG_normal.jpg"
"gochujang81","",54291,112,214,70,NA,"IntoxicatedTrader",2011-06-07 16:12:37,FALSE,FALSE,"gochujang81","","en","312747163",19,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"NetoPeriodista","Ernesto Alonso Lopez es un periodista especializado en analisis sobre politica, economia, educacion y medios.",404348,3967,682,73,"https://t.co/MWeO0zDIoc","Ernesto Alonso Lopez",2009-04-09 22:05:44,FALSE,FALSE,"NetoPeriodista","","es","30079695",106,FALSE,"http://pbs.twimg.com/profile_images/923264488362692608/AA8lyPVX_normal.jpg"
"InfocentroJulio","Infocentro Julio Moreno",3232,97,1593,225,NA,"Julio Moreno",2015-09-20 02:03:27,FALSE,FALSE,"InfocentroJulio","Parroquia Julio Moreno","es","3712998023",9,FALSE,"http://pbs.twimg.com/profile_images/951088789279133697/PXM8EsfS_normal.jpg"
"diag_papers","Twitterbot updating you on #moleculardiagnostics, point-of-care tech & disease detection w/ latest pubs from @bioRxiv and @NCBI_PubMed. Curated by @aspatterson",300,12,0,0,NA,"Molecular Diagnostics Papers",2017-11-19 15:03:53,FALSE,FALSE,"diag_papers","The Cloud","en","932263163952742401",0,FALSE,"http://pbs.twimg.com/profile_images/932288824415100928/xKjT0X5R_normal.jpg"
"Dr_Zozo05","Cardio thoracic surgeon, adore dogs, to travel, my profession and bed. I'm here to heal from loss of my cousin.",1645,98,2506,99,NA,"DrZizi",2017-10-21 02:47:14,FALSE,FALSE,"Dr_Zozo05","","en","921568532302790656",0,FALSE,"http://pbs.twimg.com/profile_images/962384521055399936/V4WuwWrl_normal.jpg"
"nacioncl","Sabemos que no te conformas leyendo, ingresa a https://t.co/wubgIbuDIl, inf√≥rmate e interact√∫a 

¬øDeportes? S√≠, en @Nacion_Triunfo",137514,319120,768,4454,"https://t.co/wubgIbuDIl","La Naci√≥n Chile",2007-11-15 19:04:58,FALSE,TRUE,"nacioncl","Chile","es","10283902",1724,FALSE,"http://pbs.twimg.com/profile_images/913084281127399426/4Jntsdp0_normal.jpg"
"smithmaldonado","Opino y critico no importando el lado de donde venga el error, M√ÅS A√öN SI ES EL M√çO, a veces periodista. 17/11/79 Escorpi√≥nÌ†ΩÌ∏â‚úåÌ†ΩÌ≥∞ Instagram: smithmaldonado_john",8652,563,5328,277,NA,"John Smith",2010-11-12 21:52:59,FALSE,FALSE,"smithmaldonado","San Pedro de La Paz, Chile","es","215052311",2,FALSE,"http://pbs.twimg.com/profile_images/972086507971497985/hIBH6VkT_normal.jpg"
"thomasbuedinger","Online Berater, L√§ufer M50 und Radfahrer und alles passioniert und erreichbar unter https://t.co/2RMzRPHIzN | https://t.co/jYg7HNVVgR | https://t.co/Slfqpyeh45",3723,763,1124,574,"https://t.co/2RMzRPHIzN","Thomas B√ºdinger",2009-06-17 08:00:14,FALSE,FALSE,"thomasbuedinger","Oberursel (Taunus), Hessen","de","47894108",62,FALSE,"http://pbs.twimg.com/profile_images/900017284822990848/jfK7algw_normal.jpg"
"influenzmeet","",142,80,129,488,"https://t.co/hfruJb0bUq","Influenza",2017-02-08 12:57:27,FALSE,FALSE,"influenzmeet","Vienna, Austria","en","829313190571995138",1,FALSE,"http://pbs.twimg.com/profile_images/959759857141379072/T04ZtP-6_normal.jpg"
"infocentroJM","Espacio comunitario de participaci√≥n, que garantiza el acceso inclusivo a la Tecnolog√≠a. Facilitadora Briguitte Cavero Atenci√≥n Lunes a Viernes de 8:00 - 17:00",9316,489,8137,737,"http://t.co/hFOGhHgjWl","InfocentroJesusMaria",2015-06-08 16:58:21,FALSE,FALSE,"infocentroJM","Jes√∫s Mar√≠a, Naranjal","es","3313532741",16,FALSE,"http://pbs.twimg.com/profile_images/948644943815413761/spGDatDJ_normal.jpg"
"TalkIllinois","Bringing you the good, bad and ugly opinions and talk from around Illinois.",60637,1400,0,2436,NA,"Talk Illinois",2012-09-15 00:58:44,FALSE,FALSE,"TalkIllinois","Illinois","en","824287334",77,FALSE,"http://pbs.twimg.com/profile_images/814594664195948544/6F3z5PtC_normal.jpg"
"LancFarming","",7100,2302,0,362,"http://t.co/2RBycJ5vca","Lancaster Farming",2009-07-06 13:07:09,FALSE,FALSE,"LancFarming","Ephrata, Pennsylvania","en","54198758",91,FALSE,"http://pbs.twimg.com/profile_images/751139240503894016/0Jml_JIM_normal.jpg"
"Romeo_PetHosp","At Romeo Pet Hospital our team is devoted to helping dogs, cats, pockets pets, and the people who love them.",1412,31,1,33,"http://t.co/H9Tl02Q3US","Leesa Gillies",2009-07-02 18:18:42,FALSE,FALSE,"Romeo_PetHosp","Stratford, ON Canada","en","53142271",1,FALSE,"http://pbs.twimg.com/profile_images/3447469343/b51f9cc51f22d175842ff46282a5063b_normal.jpeg"
"_KatlehoM","Miss congeniality | Iron glove, velvet fist | Serial banter | Apparently coquettish | Buoyant",12123,538,2966,407,NA,"ImNotTitanium",2013-11-18 17:50:51,FALSE,FALSE,"_KatlehoM","Kroonstad/Bloemfontein","en","2186264823",2,FALSE,"http://pbs.twimg.com/profile_images/968748407698481152/VFp58M8a_normal.jpg"
"FMDOS","Tu espacio para el amor y la m√∫sica de los dos. Whatsapp: +56996809211",133681,91812,12294,403,"https://t.co/hrOw0aGAQe","FMDOS",2010-03-03 14:12:40,FALSE,TRUE,"FMDOS","Santiago, Chile.","es","119391598",313,FALSE,"http://pbs.twimg.com/profile_images/839895432398422016/SyfIZunw_normal.jpg"
"achengula","",154830,1902,2,976,"http://t.co/VR4SFkXkQ0","Augustino Chengula",2010-02-16 07:22:54,FALSE,FALSE,"achengula","Tanzania","en","114677434",28,FALSE,"http://pbs.twimg.com/profile_images/3319452436/126ab10682a8393d4721d8be77ac0639_normal.jpeg"
"Hosp_La_Florida","Cuenta Oficial de Hospital La Florida, establecimiento de alta complejidad perteneciente al SSMSO.
siguenos en https://t.co/8gNseSLHLo",1052,812,672,336,"https://t.co/VkBVY0wnxs","Hospital La Florida",2016-06-22 14:14:00,FALSE,FALSE,"Hosp_La_Florida","Froilan Roa 6542 La Florida","es","745620860279599104",3,FALSE,"http://pbs.twimg.com/profile_images/745622620767457280/GKApczKc_normal.jpg"
"marianich","M√©dico #UFRO alg√∫n d√≠a Cirujana Pedi√°trica #MGZporChile Ì†ΩÌ±©Ì†ºÌøº‚Äç‚öïÔ∏è Ma√±osa pero buena gente. Me hago la ignorante para aprender m√°s. Amo leer, la m√∫sica y dormir.",52808,3047,16679,3168,NA,"Mariana",2007-08-06 00:27:13,FALSE,FALSE,"marianich","Pitrufqu√©n - Temuco, Chile","es","7981292",36,FALSE,"http://pbs.twimg.com/profile_images/967071078463033345/ta3HJdaU_normal.jpg"
"SeremiSalud_XII","Twitter oficial de la SEREMI de Salud de Magallanes",9958,1595,1210,606,"http://t.co/11LSwbn1Z8","SEREMI de Salud Magallanes",2011-07-02 19:44:08,FALSE,FALSE,"SeremiSalud_XII","Punta Arenas, Chile","es","328125036",23,FALSE,"http://pbs.twimg.com/profile_images/443766882558935040/3ecozJ6G_normal.jpeg"
"Spanishcountry","Human rights activist",211463,662,166,846,NA,"Teresa MASIA PERALES",2009-09-18 17:37:21,FALSE,FALSE,"Spanishcountry","Eaubonne, 95, France","fr","75337774",93,FALSE,"http://pbs.twimg.com/profile_images/854434970269609985/QH3-9K9u_normal.jpg"
"salud_news","Queremos que est√©s actualizado de las noticias del sector salud en Chile.",5822,65,0,14,NA,"Hablemos de salud",2017-06-17 20:41:22,FALSE,FALSE,"salud_news","Chile","es","876177976244785152",1,FALSE,"http://pbs.twimg.com/profile_images/878349007428431872/iwB-_DY4_normal.jpg"
"g0bi","I don't Like Tweets! (cause I'm not on Farcebook)",39534,342,6596,474,NA,"Herr Lich",2009-04-02 13:14:55,FALSE,FALSE,"g0bi","","de","28334676",42,FALSE,"http://pbs.twimg.com/profile_images/950047271827238912/a5gsd0f5_normal.jpg"
"3BS_Education","Bringing Science to Life through Education.  From Astronomy to Zoology we've got it all. Please visit our blog at http://t.co/vvitg0Yo9S Come and say Hi.",16965,1828,217,1270,"http://t.co/aOcW1aQ33f","3B Scientific",2010-09-30 12:31:01,FALSE,FALSE,"3BS_Education","Worldwide","en","197001766",95,FALSE,"http://pbs.twimg.com/profile_images/964457413792403456/WiME8Yc1_normal.jpg"
"dianne_suseth","Lealtad y orgasmos, es todo lo que ella quiere...",24901,741,7206,270,NA,"Dianne",2011-07-07 18:46:54,FALSE,FALSE,"dianne_suseth","","en","331156410",8,FALSE,"http://pbs.twimg.com/profile_images/968549831823298560/AEnYg5ty_normal.jpg"
"Corvonero75","Non dico sempre tutto quello che penso,ma penso sempre tutto quello che dico.",28960,858,20211,544,NA,"Corvonero",2011-02-20 11:34:37,FALSE,FALSE,"Corvonero75","","it","254969508",23,FALSE,"http://pbs.twimg.com/profile_images/617248394793324544/VPfd7upo_normal.jpg"
"cambio21cl","M√°s que noticias  S√≠guenos tambi√©n en   https://t.co/ns4WIEnwxE",108320,17630,28,3512,"https://t.co/EjOQQ3eK3X","Cambio21",2010-07-06 16:21:28,FALSE,FALSE,"cambio21cl","Santiago - Chile","es","163513917",313,FALSE,"http://pbs.twimg.com/profile_images/378800000105239573/7858099185ddadfd38024c7c2d5beb6e_normal.jpeg"
"danielasgedanke","Atari2600 / C64 / Amiga500-Kind. Blogger. Kieler K√ºchenteufel. Auch zu finden bei @escschnack, @ffluesterer und bald @nerdunterwegs .",36056,2046,25435,1145,"https://t.co/S1EteIpK1x","Daniela Ì†ΩÌ≤≠",2008-08-02 20:46:52,FALSE,FALSE,"danielasgedanke","Kiel, Germany","de","15704609",184,FALSE,"http://pbs.twimg.com/profile_images/894808682382360576/TIXXlrbm_normal.jpg"
"epaultaylor","Patient Navigation Advisor at Sunnybrook Health Sciences Centre. Focused on #Health, #Science as well as Space.",20330,2797,7590,316,NA,"Paul Taylor",2012-07-30 13:50:56,FALSE,FALSE,"epaultaylor","Toronto","en","726103488",293,FALSE,"http://pbs.twimg.com/profile_images/664265948833054720/A9j4xPq1_normal.jpg"
"Betel_geuse_","Dentistry student Ì†ΩÌ≤â|Tv series Ì†ΩÌ≥∫|Books Ì†ΩÌ≥ñ|Travels ‚úà|Space Ì†ºÌºü|",903,235,1819,317,"https://t.co/esNxyxIVir","Elysa",2013-12-05 21:44:24,FALSE,FALSE,"Betel_geuse_","Trieste, Friuli-Venezia Giulia","it","2232058770",0,FALSE,"http://pbs.twimg.com/profile_images/929091019831947264/DhH8mIzD_normal.jpg"
"Defensa_Isapres","Somos un equipo de profesionales, que se ha especializado en la defensa de los derechos ciudadanos relacionados con los planes de salud. Contactenos!",14625,137,7,68,"http://t.co/GLIafuEEb1","Defensa Isapres",2015-05-22 02:51:25,FALSE,FALSE,"Defensa_Isapres","Santiago Metropolitan Region","es","3293568693",4,FALSE,"http://pbs.twimg.com/profile_images/601583865875058688/dArJg_QY_normal.jpg"
"PCGSoftware","PCG Software's Virtual Examiner¬Æ improves claims processing and profitability for #hc #payer organizations through proven #claims adjudication #healthIT #Oracle",3072,4187,146,4747,"http://t.co/1kCHSD5H6X","PCG Software",2013-10-22 23:28:03,FALSE,FALSE,"PCGSoftware","Las Vegas, NV","en","2149883552",91,FALSE,"http://pbs.twimg.com/profile_images/717032449725767680/IfHw7gNo_normal.jpg"
